Regiao;Sexo;Cor;Renda
Sudeste;Masculino;Branca;1800
Sudeste;Masculino;Branca;788
Sudeste;Masculino;Parda;788
Sudeste;Masculino;Parda;1200
Sudeste;Masculino;Branca;0
Sudeste;Masculino;Branca;0
Sudeste;Feminino;Preta;788
Sudeste;Feminino;Branca;5000
Sudeste;Masculino;Branca;15000
Sudeste;Masculino;Parda;3546
Sudeste;Masculino;Parda;1306
Sudeste;Feminino;Branca;1600
Sudeste;Feminino;Branca;856
Sudeste;Feminino;Branca;1000
Sudeste;Masculino;Branca;13000
Sudeste;Masculino;Branca;788
Sudeste;Masculino;Branca;880
Sudeste;Masculino;Parda;764
Sudeste;Masculino;Branca;2000
Sudeste;Masculino;Parda;400
Sudeste;Masculino;Parda;1500
Sudeste;Feminino;Parda;788
Sudeste;Feminino;Branca;900
Sudeste;Masculino;Branca;450
Sudeste;Masculino;Branca;1200
Sudeste;Feminino;Branca;1100
Sudeste;Feminino;Parda;520
Sudeste;Feminino;Parda;788
Sudeste;Feminino;Parda;350
Sudeste;Feminino;Preta;300
Sudeste;Masculino;Branca;2000
Sudeste;Masculino;Branca;788
Sudeste;Masculino;Branca;1800
Sudeste;Masculino;Parda;1100
Sudeste;Masculino;Parda;735
Sudeste;Feminino;Parda;80
Sudeste;Masculino;Parda;800
Sudeste;Masculino;Branca;400
Sudeste;Masculino;Parda;700
Sudeste;Masculino;Preta;412
Sudeste;Masculino;Branca;2000
Sudeste;Feminino;Preta;0
Sudeste;Masculino;Branca;700
Sudeste;Masculino;Branca;0
Sudeste;Masculino;Branca;24
Sudeste;Masculino;Parda;300
Sudeste;Masculino;Parda;2066
Sudeste;Masculino;Preta;466
Sudeste;Feminino;Branca;2500
Sudeste;Feminino;Parda;1330
Sudeste;Feminino;Branca;1000
Sudeste;Feminino;Branca;880
Sudeste;Feminino;Parda;880
Sudeste;Feminino;Branca;1500
Sudeste;Feminino;Parda;788
Sudeste;Feminino;Preta;2100
Sudeste;Feminino;Parda;350
Sudeste;Masculino;Branca;1500
Sudeste;Masculino;Parda;2000
Sudeste;Feminino;Preta;940
Sudeste;Feminino;Preta;1000
Sudeste;Masculino;Parda;788
Sudeste;Feminino;Parda;320
Sudeste;Feminino;Parda;788
Sudeste;Feminino;Preta;954
Sudeste;Masculino;Branca;3000
Sudeste;Masculino;Branca;2000
Sudeste;Masculino;Parda;2300
Sudeste;Masculino;Branca;10000
Sudeste;Masculino;Parda;1200
Sudeste;Masculino;Parda;1500
Sudeste;Feminino;Branca;450
Sudeste;Feminino;Branca;200
Sudeste;Feminino;Branca;1000
Sudeste;Masculino;Preta;6500
Sudeste;Masculino;Branca;4060
Sudeste;Feminino;Branca;500
Sudeste;Masculino;Parda;1200
Sudeste;Masculino;Preta;3700
Sudeste;Masculino;Branca;30000
Sudeste;Feminino;Branca;3000
Sudeste;Masculino;Branca;2000
Sudeste;Masculino;Branca;2500
Sudeste;Masculino;Parda;2000
Sudeste;Masculino;Parda;1500
Sudeste;Feminino;Branca;1000
Sudeste;Masculino;Parda;1200
Sudeste;Masculino;Branca;15000
Sudeste;Masculino;Parda;1200
Sudeste;Masculino;Branca;800
Sudeste;Masculino;Branca;1500
Sudeste;Feminino;Preta;788
Sudeste;Masculino;Parda;1000
Sudeste;Feminino;Branca;788
Sudeste;Feminino;Parda;500
Sudeste;Masculino;Branca;1600
Sudeste;Masculino;Parda;800
Sudeste;Feminino;Branca;400
Sudeste;Masculino;Parda;4800
Sudeste;Feminino;Branca;1030
Sudeste;Masculino;Branca;2500
Sudeste;Masculino;Branca;1940
Sudeste;Masculino;Branca;500
Sudeste;Feminino;Branca;788
Sudeste;Masculino;Branca;2100
Sudeste;Masculino;Branca;3500
Sudeste;Masculino;Branca;2000
Sudeste;Masculino;Branca;2000
Sudeste;Feminino;Branca;600
Sudeste;Feminino;Branca;1000
Sudeste;Masculino;Branca;2000
Sudeste;Masculino;Branca;1800
Sudeste;Masculino;Branca;1040
Sudeste;Masculino;Branca;1560
Sudeste;Masculino;Branca;2300
Sudeste;Feminino;Branca;0
Sudeste;Masculino;Branca;1200
Sudeste;Masculino;Branca;788
Sudeste;Masculino;Branca;3000
Sudeste;Masculino;Branca;1500
Sudeste;Masculino;Parda;1000
Sudeste;Masculino;Parda;1090
Sudeste;Masculino;Branca;1000
Sudeste;Masculino;Branca;700
Sudeste;Masculino;Parda;1200
Sudeste;Feminino;Parda;2600
Sudeste;Masculino;Parda;4000
Sudeste;Masculino;Branca;3000
Sudeste;Feminino;Parda;4500
Sudeste;Masculino;Branca;6000
Sudeste;Masculino;Parda;2500
Sudeste;Feminino;Parda;6000
Sudeste;Masculino;Branca;2000
Sudeste;Feminino;Parda;2580
Sudeste;Masculino;Branca;3000
Sudeste;Masculino;Preta;1000
Sudeste;Masculino;Preta;3500
Sudeste;Masculino;Parda;1000
Sudeste;Masculino;Parda;3000
Sudeste;Masculino;Branca;2500
Sudeste;Feminino;Parda;3000
Sudeste;Feminino;Parda;0
Sudeste;Feminino;Parda;2000
Sudeste;Masculino;Branca;6000
Sudeste;Masculino;Branca;3500
Sudeste;Masculino;Branca;2000
Sudeste;Feminino;Parda;1360
Sudeste;Masculino;Parda;980
Sudeste;Masculino;Branca;1800
Sudeste;Masculino;Parda;1500
Sudeste;Masculino;Branca;1700
Sudeste;Masculino;Parda;500
Sudeste;Masculino;Branca;1800
Sudeste;Masculino;Parda;1300
Sudeste;Feminino;Branca;790
Sudeste;Feminino;Parda;600
Sudeste;Masculino;Preta;788
Sudeste;Feminino;Branca;788
Sudeste;Masculino;Preta;1800
Sudeste;Masculino;Parda;908
Sudeste;Masculino;Parda;2200
Sudeste;Masculino;Preta;1500
Sudeste;Masculino;Branca;2500
Sudeste;Masculino;Branca;1050
Sudeste;Masculino;Preta;400
Sudeste;Masculino;Parda;1500
Sudeste;Masculino;Preta;5000
Sudeste;Masculino;Branca;6000
Sudeste;Masculino;Parda;2500
Sudeste;Masculino;Parda;1300
Sudeste;Feminino;Parda;800
Sudeste;Masculino;Branca;1000
Sudeste;Masculino;Branca;900
Sudeste;Masculino;Branca;8000
Sudeste;Masculino;Parda;2000
Sudeste;Masculino;Branca;850
Sudeste;Masculino;Parda;1500
Sudeste;Masculino;Parda;2000
Sudeste;Masculino;Parda;1300
Sudeste;Masculino;Parda;2500
Sudeste;Masculino;Indígena;1400
Sudeste;Masculino;Parda;800
Sudeste;Masculino;Branca;1200
Sudeste;Masculino;Parda;788
Sudeste;Masculino;Parda;1500
Sudeste;Masculino;Preta;1200
Sudeste;Masculino;Parda;1500
Sudeste;Masculino;Preta;670
Sudeste;Masculino;Parda;900
Sudeste;Masculino;Branca;1300
Sudeste;Masculino;Preta;788
Sudeste;Masculino;Parda;800
Sudeste;Masculino;Preta;788
Sudeste;Masculino;Preta;788
Sudeste;Masculino;Branca;880
Sudeste;Masculino;Parda;1500
Sudeste;Masculino;Branca;15000
Sudeste;Masculino;Branca;4000
Sudeste;Masculino;Branca;1000
Sudeste;Masculino;Branca;2800
Sudeste;Feminino;Parda;1500
Sudeste;Masculino;Parda;2000
Sudeste;Masculino;Branca;1300
Sudeste;Masculino;Branca;1000
Sudeste;Feminino;Parda;1100
Sudeste;Feminino;Branca;788
Sudeste;Masculino;Branca;1300
Sudeste;Masculino;Parda;1220
Sudeste;Feminino;Preta;820
Sudeste;Masculino;Parda;1370
Sudeste;Masculino;Parda;400
Sudeste;Masculino;Preta;300
Sudeste;Feminino;Parda;788
Sudeste;Feminino;Branca;1400
Sudeste;Feminino;Parda;220
Sudeste;Masculino;Branca;2100
Sudeste;Masculino;Preta;788
Sudeste;Masculino;Branca;800
Sudeste;Masculino;Preta;788
Sudeste;Masculino;Parda;788
Sudeste;Masculino;Parda;1500
Sudeste;Masculino;Branca;1500
Sudeste;Masculino;Branca;788
Sudeste;Masculino;Parda;880
Sudeste;Masculino;Branca;1500
Sudeste;Masculino;Branca;1800
Sudeste;Masculino;Branca;788
Sudeste;Masculino;Branca;1380
Sudeste;Masculino;Branca;788
Sudeste;Feminino;Preta;788
Sudeste;Masculino;Parda;1200
Sudeste;Feminino;Branca;788
Sudeste;Masculino;Parda;1600
Sudeste;Masculino;Parda;788
Sudeste;Masculino;Parda;788
Sudeste;Masculino;Preta;788
Sudeste;Masculino;Branca;788
Sudeste;Masculino;Parda;788
Sudeste;Masculino;Branca;788
Sudeste;Masculino;Parda;788
Sudeste;Masculino;Branca;788
Sudeste;Feminino;Branca;1500
Sudeste;Masculino;Parda;2000
Sudeste;Masculino;Branca;1300
Sudeste;Feminino;Branca;1200
Sudeste;Masculino;Branca;2200
Sudeste;Masculino;Branca;1400
Sudeste;Feminino;Branca;2300
Sudeste;Feminino;Parda;1100
Sudeste;Masculino;Branca;2000
Sudeste;Feminino;Branca;800
Sudeste;Masculino;Parda;1800
Sudeste;Masculino;Branca;1400
Sudeste;Feminino;Parda;788
Sudeste;Masculino;Parda;788
Sudeste;Masculino;Branca;1500
Sudeste;Feminino;Parda;7000
Sudeste;Masculino;Parda;1100
Sudeste;Masculino;Parda;1000
Sudeste;Masculino;Branca;1200
Sudeste;Masculino;Parda;1400
Sudeste;Masculino;Branca;1500
Sudeste;Masculino;Branca;900
Sudeste;Masculino;Parda;1400
Sudeste;Masculino;Parda;788
Sudeste;Masculino;Parda;788
Sudeste;Masculino;Parda;2300
Sudeste;Masculino;Branca;2000
Sudeste;Masculino;Parda;788
Sudeste;Masculino;Branca;2800
Sudeste;Masculino;Parda;1700
Sudeste;Masculino;Parda;1300
Sudeste;Feminino;Parda;0
Sudeste;Feminino;Branca;200
Sudeste;Masculino;Parda;2000
Sudeste;Feminino;Preta;400
Sudeste;Masculino;Preta;2170
Sudeste;Masculino;Parda;800
Sudeste;Masculino;Branca;1000
Sudeste;Masculino;Parda;800
Sudeste;Masculino;Branca;800
Sudeste;Masculino;Branca;500
Sudeste;Masculino;Parda;600
Sudeste;Masculino;Branca;800
Sudeste;Masculino;Parda;500
Sudeste;Masculino;Branca;1000
Sudeste;Masculino;Parda;900
Sudeste;Masculino;Branca;1200
Sudeste;Masculino;Parda;2000
Sudeste;Masculino;Parda;2500
Sudeste;Masculino;Parda;788
Sudeste;Masculino;Parda;1500
Sudeste;Masculino;Parda;700
Sudeste;Masculino;Parda;6000
Sudeste;Masculino;Preta;1000
Sudeste;Masculino;Parda;500
Sudeste;Masculino;Branca;600
Sudeste;Masculino;Branca;2100
Sudeste;Masculino;Parda;600
Sudeste;Masculino;Parda;500
Sudeste;Masculino;Branca;2000
Sudeste;Masculino;Branca;2000
Sudeste;Masculino;Preta;500
Sudeste;Feminino;Parda;300
Sudeste;Masculino;Parda;600
Sudeste;Masculino;Parda;500
Sudeste;Masculino;Preta;800
Sudeste;Masculino;Branca;400
Sudeste;Masculino;Branca;300
Sudeste;Masculino;Parda;600
Sudeste;Masculino;Branca;600
Sudeste;Masculino;Parda;300
Sudeste;Masculino;Parda;1050
Sudeste;Feminino;Branca;900
Sudeste;Masculino;Branca;2000
Sudeste;Masculino;Branca;2000
Sudeste;Feminino;Branca;788
Sudeste;Feminino;Parda;1200
Sudeste;Masculino;Parda;1200
Sudeste;Feminino;Parda;2000
Sudeste;Masculino;Parda;900
Sudeste;Masculino;Branca;2000
Sudeste;Masculino;Parda;700
Sudeste;Feminino;Preta;900
Sudeste;Masculino;Parda;1800
Sudeste;Masculino;Preta;1500
Sudeste;Feminino;Parda;1000
Sudeste;Masculino;Branca;1200
Sudeste;Feminino;Parda;3000
Sudeste;Feminino;Parda;1000
Sudeste;Masculino;Branca;3200
Sudeste;Masculino;Branca;3000
Sudeste;Masculino;Parda;1500
Sudeste;Masculino;Parda;2000
Sudeste;Masculino;Branca;1200
Sudeste;Masculino;Branca;2000
Sudeste;Masculino;Parda;8000
Sudeste;Masculino;Branca;2500
Sudeste;Feminino;Parda;700
Sudeste;Masculino;Parda;788
Sudeste;Feminino;Branca;1070
Sudeste;Masculino;Branca;1100
Sudeste;Masculino;Branca;900
Sudeste;Masculino;Parda;788
Sudeste;Masculino;Branca;40000
Sudeste;Masculino;Branca;7000
Sudeste;Masculino;Branca;2000
Sudeste;Masculino;Parda;2500
Sudeste;Masculino;Parda;2500
Sudeste;Masculino;Branca;1000
Sudeste;Masculino;Preta;788
Sudeste;Masculino;Branca;9000
Sudeste;Masculino;Branca;800
Sudeste;Masculino;Branca;700
Sudeste;Masculino;Parda;500
Sudeste;Feminino;Branca;50
Sudeste;Masculino;Branca;1200
Sudeste;Masculino;Parda;2500
Sudeste;Masculino;Parda;300
Sudeste;Masculino;Parda;400
Sudeste;Masculino;Parda;600
Sudeste;Masculino;Branca;800
Sudeste;Masculino;Branca;800
Sudeste;Masculino;Branca;1000
Sudeste;Masculino;Branca;1000
Sudeste;Masculino;Branca;450
Sudeste;Masculino;Branca;500
Sudeste;Masculino;Branca;3000
Sudeste;Masculino;Parda;1000
Sudeste;Masculino;Parda;2000
Sudeste;Masculino;Preta;788
Sudeste;Masculino;Branca;2000
Sudeste;Masculino;Branca;3000
Sudeste;Masculino;Parda;800
Sudeste;Masculino;Parda;1000
Sudeste;Masculino;Parda;700
Sudeste;Masculino;Parda;700
Sudeste;Masculino;Parda;400
Sudeste;Masculino;Branca;600
Sudeste;Masculino;Parda;1200
Sudeste;Masculino;Parda;1000
Sudeste;Masculino;Parda;788
Sudeste;Masculino;Branca;1000
Sudeste;Masculino;Preta;2000
Sudeste;Masculino;Branca;1100
Sudeste;Masculino;Branca;5000
Sudeste;Masculino;Branca;2000
Sudeste;Masculino;Branca;3000
Sudeste;Masculino;Branca;1200
Sudeste;Masculino;Branca;980
Sudeste;Feminino;Branca;800
Sudeste;Feminino;Branca;2800
Sudeste;Feminino;Parda;2300
Sudeste;Masculino;Parda;1200
Sudeste;Masculino;Branca;4000
Sudeste;Masculino;Parda;1000
Sudeste;Masculino;Parda;700
Sudeste;Masculino;Branca;1100
Sudeste;Masculino;Branca;2500
Sudeste;Masculino;Branca;5000
Sudeste;Masculino;Branca;5000
Sudeste;Feminino;Parda;1700
Sudeste;Feminino;Branca;1600
Sudeste;Masculino;Parda;5000
Sudeste;Masculino;Branca;1300
Sudeste;Masculino;Parda;980
Sudeste;Masculino;Preta;3800
Sudeste;Feminino;Branca;800
Sudeste;Feminino;Branca;400
Sudeste;Feminino;Branca;0
Sudeste;Feminino;Branca;800
Sudeste;Masculino;Branca;1000
Sudeste;Feminino;Parda;350
Sudeste;Masculino;Branca;0
Sudeste;Masculino;Branca;850
Sudeste;Masculino;Branca;1500
Sudeste;Masculino;Branca;789
Sudeste;Feminino;Branca;789
Sudeste;Masculino;Branca;1800
Sudeste;Masculino;Branca;1900
Sudeste;Masculino;Parda;2000
Sudeste;Masculino;Branca;789
Sudeste;Masculino;Branca;1600
Sudeste;Masculino;Branca;1000
Sudeste;Masculino;Branca;788
Sudeste;Masculino;Branca;500
Sudeste;Masculino;Branca;788
Sudeste;Masculino;Branca;1800
Sudeste;Masculino;Branca;790
Sudeste;Masculino;Branca;5500
Sudeste;Masculino;Branca;5000
Sudeste;Masculino;Branca;1200
Sudeste;Masculino;Branca;1200
Sudeste;Feminino;Branca;420
Sudeste;Masculino;Branca;2000
Sudeste;Feminino;Branca;2000
Sudeste;Masculino;Branca;2000
Sudeste;Masculino;Branca;8000
Sudeste;Masculino;Branca;700
Sudeste;Masculino;Branca;700
Sudeste;Masculino;Branca;1500
Sudeste;Masculino;Branca;700
Sudeste;Masculino;Parda;500
Sudeste;Masculino;Branca;1500
Sudeste;Masculino;Branca;1200
Sudeste;Masculino;Branca;1500
Sudeste;Masculino;Branca;900
Sudeste;Masculino;Branca;15000
Sudeste;Masculino;Branca;0
Sudeste;Masculino;Parda;1800
Sudeste;Feminino;Branca;1200
Sudeste;Feminino;Branca;1900
Sudeste;Masculino;Parda;2200
Sudeste;Masculino;Parda;3400
Sudeste;Masculino;Parda;3000
Sudeste;Masculino;Parda;2000
Sudeste;Masculino;Preta;1500
Sudeste;Masculino;Branca;3000
Sudeste;Masculino;Branca;3000
Sudeste;Masculino;Parda;1400
Sudeste;Masculino;Parda;788
Sudeste;Masculino;Parda;1200
Sudeste;Masculino;Parda;1200
Sudeste;Masculino;Parda;1300
Sudeste;Masculino;Parda;1500
Sudeste;Masculino;Parda;2200
Sudeste;Masculino;Parda;900
Sudeste;Masculino;Parda;1500
Sudeste;Masculino;Parda;1100
Sudeste;Masculino;Preta;2800
Sudeste;Masculino;Branca;8000
Sudeste;Feminino;Branca;1576
Sudeste;Masculino;Branca;10000
Sudeste;Masculino;Branca;4000
Sudeste;Masculino;Branca;10000
Sudeste;Feminino;Parda;1200
Sudeste;Feminino;Parda;0
Sudeste;Masculino;Preta;3000
Sudeste;Masculino;Branca;788
Sudeste;Masculino;Branca;1500
Sudeste;Masculino;Parda;1000
Sudeste;Masculino;Parda;1500
Sudeste;Feminino;Branca;400
Sudeste;Masculino;Branca;1000
Sudeste;Feminino;Parda;1300
Sudeste;Feminino;Preta;1000
Sudeste;Feminino;Parda;2500
Sudeste;Masculino;Preta;1200
Sudeste;Masculino;Parda;5000
Sudeste;Masculino;Parda;2500
Sudeste;Feminino;Parda;800
Sudeste;Masculino;Parda;800
Sudeste;Masculino;Parda;1400
Sudeste;Masculino;Parda;1000
Sudeste;Masculino;Parda;3200
Sudeste;Masculino;Parda;1600
Sudeste;Masculino;Parda;788
Sudeste;Masculino;Parda;788
Sudeste;Masculino;Branca;788
Sudeste;Masculino;Branca;2600
Sudeste;Masculino;Parda;1400
Sudeste;Feminino;Preta;790
Sudeste;Feminino;Preta;500
Sudeste;Masculino;Parda;900
Sudeste;Feminino;Parda;900
Sudeste;Feminino;Branca;700
Sudeste;Masculino;Preta;3000
Sudeste;Masculino;Branca;3600
Sudeste;Masculino;Preta;1900
Sudeste;Masculino;Preta;2500
Sudeste;Masculino;Preta;1500
Sudeste;Feminino;Branca;1500
Sudeste;Masculino;Preta;1200
Sudeste;Feminino;Parda;550
Sudeste;Masculino;Branca;1500
Sudeste;Masculino;Parda;1100
Sudeste;Masculino;Branca;900
Sudeste;Masculino;Parda;1600
Sudeste;Feminino;Preta;800
Sudeste;Masculino;Parda;800
Sudeste;Feminino;Branca;1100
Sudeste;Feminino;Preta;789
Sudeste;Masculino;Indígena;788
Sudeste;Feminino;Parda;600
Sudeste;Masculino;Parda;2300
Sudeste;Masculino;Branca;788
Sudeste;Masculino;Branca;1600
Sudeste;Feminino;Parda;4000
Sudeste;Masculino;Parda;788
Sudeste;Feminino;Parda;788
Sudeste;Masculino;Branca;1100
Sudeste;Feminino;Branca;788
Sudeste;Masculino;Parda;1500
Sudeste;Masculino;Parda;884
Sudeste;Feminino;Parda;1340
Sudeste;Masculino;Parda;3000
Sudeste;Feminino;Parda;800
Sudeste;Masculino;Preta;1700
Sudeste;Masculino;Preta;1500
Sudeste;Masculino;Preta;1400
Sudeste;Feminino;Parda;927
Sudeste;Masculino;Parda;1100
Sudeste;Masculino;Preta;2000
Sudeste;Feminino;Branca;2000
Sudeste;Feminino;Preta;2000
Sudeste;Feminino;Branca;2000
Sudeste;Feminino;Parda;1000
Sudeste;Feminino;Branca;2000
Sudeste;Feminino;Branca;2400
Sudeste;Feminino;Parda;788
Sudeste;Feminino;Preta;800
Sudeste;Feminino;Parda;1800
Sudeste;Feminino;Parda;1200
Sudeste;Feminino;Parda;900
Sudeste;Masculino;Parda;1300
Sudeste;Masculino;Parda;1000
Sudeste;Feminino;Branca;800
Sudeste;Masculino;Parda;1000
Sudeste;Feminino;Parda;10000
Sudeste;Masculino;Parda;788
Sudeste;Masculino;Parda;1700
Sudeste;Masculino;Parda;1200
Sudeste;Feminino;Parda;300
Sudeste;Feminino;Preta;250
Sudeste;Feminino;Parda;1100
Sudeste;Feminino;Parda;250
Sudeste;Masculino;Preta;1400
Sudeste;Feminino;Preta;700
Sudeste;Feminino;Parda;400
Sudeste;Masculino;Preta;850
Sudeste;Masculino;Branca;2300
Sudeste;Masculino;Branca;1500
Sudeste;Masculino;Branca;4000
Sudeste;Feminino;Preta;1000
Sudeste;Feminino;Branca;2000
Sudeste;Masculino;Branca;1500
Sudeste;Masculino;Branca;2700
Sudeste;Masculino;Parda;800
Sudeste;Feminino;Parda;600
Sudeste;Masculino;Branca;3500
Sudeste;Masculino;Parda;800
Sudeste;Feminino;Parda;900
Sudeste;Masculino;Parda;1576
Sudeste;Masculino;Parda;788
Sudeste;Feminino;Indígena;1000
Sudeste;Feminino;Parda;320
Sudeste;Feminino;Parda;900
Sudeste;Masculino;Parda;1200
Sudeste;Masculino;Branca;788
Sudeste;Feminino;Branca;900
Sudeste;Masculino;Parda;395
Sudeste;Masculino;Branca;1500
Sudeste;Masculino;Preta;2000
Sudeste;Masculino;Parda;1200
Sudeste;Masculino;Parda;1500
Sudeste;Feminino;Preta;450
Sudeste;Feminino;Preta;1000
Sudeste;Masculino;Parda;2000
Sudeste;Masculino;Preta;1200
Sudeste;Masculino;Parda;1800
Sudeste;Feminino;Parda;1300
Sudeste;Feminino;Preta;800
Sudeste;Feminino;Branca;1500
Sudeste;Masculino;Parda;300
Sudeste;Masculino;Branca;1200
Sudeste;Masculino;Branca;2100
Sudeste;Masculino;Branca;4000
Sudeste;Masculino;Preta;2500
Sudeste;Feminino;Preta;900
Sudeste;Masculino;Branca;2200
Sudeste;Masculino;Parda;1200
Sudeste;Masculino;Branca;2000
Sudeste;Masculino;Branca;1000
Sudeste;Feminino;Branca;2500
Sudeste;Masculino;Parda;1700
Sudeste;Masculino;Branca;2000
Sudeste;Feminino;Branca;2300
Sudeste;Feminino;Preta;895
Sudeste;Feminino;Parda;788
Sudeste;Masculino;Preta;1090
Sudeste;Feminino;Branca;788
Sudeste;Masculino;Parda;2500
Sudeste;Masculino;Parda;2000
Sudeste;Masculino;Branca;1700
Sudeste;Masculino;Preta;1800
Sudeste;Masculino;Parda;1600
Sudeste;Masculino;Branca;3600
Sudeste;Feminino;Branca;1000
Sudeste;Masculino;Branca;1800
Sudeste;Masculino;Branca;2300
Sudeste;Masculino;Preta;800
Sudeste;Masculino;Preta;900
Sudeste;Feminino;Preta;1200
Sudeste;Masculino;Branca;2000
Sudeste;Masculino;Parda;1500
Sudeste;Masculino;Preta;785
Sudeste;Masculino;Parda;1750
Sudeste;Masculino;Preta;1570
Sudeste;Feminino;Branca;1380
Sudeste;Masculino;Preta;1300
Sudeste;Feminino;Parda;788
Sudeste;Masculino;Preta;1600
Sudeste;Feminino;Branca;788
Sudeste;Masculino;Branca;14000
Sudeste;Masculino;Branca;900
Sudeste;Masculino;Parda;1500
Sudeste;Masculino;Parda;1900
Sudeste;Masculino;Branca;4000
Sudeste;Feminino;Parda;500
Sudeste;Masculino;Branca;1177
Sudeste;Masculino;Branca;3000
Sudeste;Masculino;Parda;500
Sudeste;Masculino;Branca;2000
Sudeste;Masculino;Parda;1470
Sudeste;Masculino;Preta;3790
Sudeste;Masculino;Branca;5000
Sudeste;Feminino;Branca;660
Sudeste;Masculino;Parda;500
Sudeste;Masculino;Parda;1200
Sudeste;Masculino;Parda;788
Sudeste;Masculino;Parda;1003
Sudeste;Masculino;Branca;2500
Sudeste;Feminino;Branca;1000
Sudeste;Masculino;Branca;1500
Sudeste;Masculino;Parda;950
Sudeste;Feminino;Branca;800
Sudeste;Masculino;Parda;1000
Sudeste;Masculino;Parda;1000
Sudeste;Masculino;Parda;900
Sudeste;Masculino;Branca;810
Sudeste;Masculino;Parda;2000
Sudeste;Masculino;Parda;1000
Sudeste;Masculino;Parda;788
Sudeste;Masculino;Parda;1500
Sudeste;Masculino;Parda;800
Sudeste;Masculino;Parda;1000
Sudeste;Masculino;Parda;150
Sudeste;Masculino;Parda;500
Sudeste;Feminino;Branca;2500
Sudeste;Masculino;Parda;5000
Sudeste;Masculino;Parda;788
Sudeste;Masculino;Parda;600
Sudeste;Masculino;Parda;788
Sudeste;Masculino;Parda;1200
Sudeste;Masculino;Preta;788
Sudeste;Masculino;Branca;12000
Sudeste;Feminino;Preta;200
Sudeste;Feminino;Branca;10800
Sudeste;Masculino;Parda;700
Sudeste;Feminino;Preta;1300
Sudeste;Masculino;Parda;1120
Sudeste;Masculino;Parda;900
Sudeste;Masculino;Parda;1300
Sudeste;Masculino;Parda;1200
Sudeste;Masculino;Preta;700
Sudeste;Masculino;Parda;1360
Sudeste;Masculino;Parda;1500
Sudeste;Masculino;Parda;1200
Sudeste;Masculino;Parda;3000
Sudeste;Feminino;Parda;788
Sudeste;Masculino;Branca;1000
Sudeste;Masculino;Branca;700
Sudeste;Masculino;Parda;1400
Sudeste;Masculino;Preta;788
Sudeste;Masculino;Parda;788
Sudeste;Masculino;Parda;1000
Sudeste;Feminino;Preta;1000
Sudeste;Masculino;Parda;800
Sudeste;Masculino;Parda;1200
Sudeste;Masculino;Parda;1000
Sudeste;Feminino;Parda;800
Sudeste;Masculino;Parda;1500
Sudeste;Feminino;Branca;1000
Sudeste;Masculino;Preta;1200
Sudeste;Feminino;Branca;600
Sudeste;Masculino;Parda;1250
Sudeste;Masculino;Preta;2000
Sudeste;Masculino;Branca;1500
Sudeste;Masculino;Parda;2000
Sudeste;Masculino;Parda;1576
Sudeste;Masculino;Parda;3000
Sudeste;Masculino;Parda;1300
Sudeste;Feminino;Parda;1104
Sudeste;Feminino;Branca;960
Sudeste;Masculino;Parda;2200
Sudeste;Feminino;Branca;788
Sudeste;Feminino;Parda;3500
Sudeste;Masculino;Parda;1300
Sudeste;Feminino;Preta;1014
Sudeste;Masculino;Parda;3000
Sudeste;Masculino;Parda;5000
Sudeste;Feminino;Parda;16000
Sudeste;Masculino;Parda;2000
Sudeste;Masculino;Parda;1800
Sudeste;Masculino;Parda;10000
Sudeste;Feminino;Parda;2000
Sudeste;Feminino;Parda;1500
Sudeste;Feminino;Branca;3500
Sudeste;Feminino;Branca;1500
Sudeste;Feminino;Branca;788
Sudeste;Masculino;Branca;1800
Sudeste;Masculino;Parda;2000
Sudeste;Feminino;Parda;2200
Sudeste;Masculino;Branca;5000
Sudeste;Feminino;Branca;3000
Sudeste;Masculino;Branca;1400
Sudeste;Masculino;Parda;2000
Sudeste;Masculino;Branca;2000
Sudeste;Masculino;Branca;5000
Sudeste;Feminino;Branca;170
Sudeste;Masculino;Parda;2800
Sudeste;Feminino;Branca;2700
Sudeste;Masculino;Parda;2500
Sudeste;Masculino;Branca;2000
Sudeste;Feminino;Preta;1200
Sudeste;Masculino;Parda;1000
Sudeste;Masculino;Branca;5500
Sudeste;Masculino;Preta;780
Sudeste;Masculino;Branca;1500
Sudeste;Feminino;Parda;200
Sudeste;Feminino;Parda;830
Sudeste;Masculino;Branca;1800
Sudeste;Masculino;Branca;1200
Sudeste;Masculino;Branca;3000
Sudeste;Feminino;Preta;4000
Sudeste;Masculino;Parda;6350
Sudeste;Masculino;Parda;2900
Sudeste;Feminino;Branca;2000
Sudeste;Masculino;Branca;5000
Sudeste;Masculino;Parda;10000
Sudeste;Masculino;Branca;7800
Sudeste;Feminino;Parda;1200
